txn_count,total_spent,avg_txn,median_txn,max_txn,min_txn,txn_std,merchant_diversity,merchant_count,city_diversity,state_diversity,active_days,insufficient_funds_count,error_count,overnight_count,weekend_count,high_risk_count,chip_count,swipe_count,online_count,observed_span_days,txn_frequency,spending_velocity,spending_volatility,max_to_avg_ratio,insufficient_funds_ratio,declined_ratio,night_ratio,weekend_ratio,high_risk_ratio,chip_ratio,swipe_ratio,online_ratio,merchant_per_txn_ratio,merchant_entropy,avg_monthly_spent,std_monthly_spent,avg_monthly_txn,std_monthly_txn,active_months,monthly_spend_trend,avg_txn_gap_days,std_txn_gap_days,recency_days,total_credit_limit,avg_credit_limit,card_count,debit_card_count,credit_card_count,chip_card_count,avg_cards_issued,current_age,retirement_age,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income,age_to_retirement,spend_to_limit_ratio,spend_to_income_ratio,avg_txn_to_income_ratio,txn_per_card,spent_per_card,spend_last_60,txn_last_60,spend_last_120,txn_last_120,spending_acceleration_60_120,txn_acceleration_60_120
83,4189.91,50.480843373493975,45.69,391.84,-93.0,60.09353776395065,24,32,11,2,69,0,0,2,23,5,73,6,4,178,0.46629213483146065,23.5388202247191,1.1904226187216203,7.762152409001625,0.0,0.0,0.024096385542168676,0.27710843373493976,0.060240963855421686,0.8795180722891566,0.07228915662650602,0.04819277108433735,0.3855421686746988,2.8077642629759323,698.3183333333333,231.16591716052494,13.833333333333334,3.544949458972112,6,-24.403714285714365,1.7317073170731707,2.23357533507976,0,14600.0,14600.0,1,0,1,1,2.0,42,72,18351.0,37415.0,66403.0,665,1,1.7747694774822933,30,0.28698013698630137,0.11198476546839503,0.001349214041787892,83.0,4189.91,1565.87,33.0,2416.34,54.0,0.6480338031899483,0.6111111111111112
166,8021.53,48.322469879518074,41.47,311.0,1.0,42.39359501989903,27,39,18,6,106,1,1,3,48,2,121,35,10,176,0.9431818181818182,45.576875,0.8773060467645498,6.435929305257226,0.006024096385542169,0.006024096385542169,0.018072289156626505,0.2891566265060241,0.012048192771084338,0.7289156626506024,0.21084337349397592,0.060240963855421686,0.23493975903614459,2.694648925079956,1336.9216666666666,438.26323142224317,27.666666666666668,6.121002096606949,6,137.94371428571426,0.6484848484848484,1.1251344667934553,0,84564.0,21141.0,4,2,2,4,1.5,43,58,37415.0,76288.0,120771.0,710,4,1.5830930159395973,15,0.09485750437538432,0.1051479918204698,0.0006334216374727096,41.5,2005.3825,3381.7,66.0,5702.25,117.0,0.5930466044105397,0.5641025641025641
105,2055.0299999999997,19.571714285714283,9.42,413.0,-413.0,74.29291833237309,25,38,19,4,75,2,2,1,22,0,74,25,6,176,0.5965909090909091,11.676306818181816,3.795933112849533,21.101881724354392,0.01904761904761905,0.01904761904761905,0.009523809523809525,0.20952380952380953,0.0,0.7047619047619048,0.23809523809523808,0.05714285714285714,0.3619047619047619,2.7260861430137666,342.50500000000005,160.12851473113713,17.5,3.391164991562634,6,63.96828571428571,1.2788461538461537,1.5854724619361507,1,48230.0,9646.0,5,4,1,4,1.2,46,68,15568.0,31739.0,81905.0,799,5,2.5805790982702668,22,0.04260895708065519,0.06474778663473958,0.0006166455869975199,21.0,411.006,1008.34,41.0,1460.68,74.0,0.6903223156338144,0.5540540540540541
113,6743.74,59.67911504424779,26.05,657.24,-304.0,104.10181987360056,24,52,10,6,90,0,1,2,26,1,83,26,4,179,0.6312849162011173,37.6745251396648,1.7443593088874814,11.012897887522355,0.0,0.008849557522123894,0.017699115044247787,0.23008849557522124,0.008849557522123894,0.7345132743362832,0.23008849557522124,0.035398230088495575,0.46017699115044247,2.7940780448351603,1123.9566666666667,631.5471973706057,18.833333333333332,4.215052391924288,6,320.4697142857143,1.1339285714285714,1.4734621588594443,0,393197.0,78639.4,5,2,3,4,1.4,59,66,95039.0,193768.0,150896.0,686,5,0.7787457165269808,7,0.01715104642202255,0.03480316667354775,0.0003079926254296261,22.6,1348.748,3725.6,44.0,5747.26,79.0,0.6482393349178565,0.5569620253164557
86,6110.54,71.05279069767442,77.32,466.0,-268.0,74.80628955392899,18,33,12,4,71,1,1,5,27,2,55,19,12,176,0.48863636363636365,34.71897727272727,1.0528269026367378,6.5585038310853045,0.011627906976744186,0.011627906976744186,0.05813953488372093,0.313953488372093,0.023255813953488372,0.6395348837209303,0.22093023255813954,0.13953488372093023,0.38372093023255816,2.5068333942367333,1018.4233333333333,331.97499976152824,14.333333333333334,2.250925735484551,6,-0.30571428571437576,1.6235294117647059,1.8059193054550158,2,60502.0,12100.4,5,2,3,4,1.8,40,66,21869.0,44585.0,81825.0,684,5,1.8352584950095323,26,0.1009973224025652,0.13705371761803298,0.0015936478792794532,17.2,1222.108,1666.85,24.0,4041.02,57.0,0.4124824920440879,0.42105263157894735
60,1667.1200000000001,27.785333333333334,11.865,247.36,-88.0,48.22320668100444,16,29,7,2,53,0,0,2,20,0,10,46,4,170,0.35294117647058826,9.806588235294118,1.7355633672802597,8.90253850952541,0.0,0.0,0.03333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.7666666666666667,0.06666666666666667,0.48333333333333334,2.5308116707673367,277.85333333333335,138.83758434468194,10.0,4.47213595499958,6,50.992,2.406779661016949,2.3861572343761006,0,29761.0,7440.25,4,2,2,1,1.0,42,66,12547.0,25585.0,59827.0,702,4,2.338362321672855,24,0.05601693491482142,0.06516005471956225,0.0010860009119927042,15.0,416.78000000000003,717.08,23.0,1237.41,46.0,0.5795007313663216,0.5
57,1445.5,25.359649122807017,10.18,204.46,-94.0,52.316633894178864,15,23,9,2,46,1,1,1,15,0,51,1,5,177,0.3220338983050847,8.166666666666666,2.0629872929562056,8.062414389484609,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.2631578947368421,0.0,0.8947368421052632,0.017543859649122806,0.08771929824561403,0.40350877192982454,2.077054590718185,240.91666666666666,202.33543235594374,9.5,2.588435821108957,6,-19.25771428571426,2.75,3.3857992208098167,1,74035.0,18508.75,4,4,0,4,1.25,38,69,18746.0,38223.0,30756.0,725,4,0.8046464170787222,31,0.019524549199702843,0.03781754441043351,0.0006634656914111141,14.25,361.375,251.89999999999998,19.0,1032.52,42.0,0.24396621857203732,0.4523809523809524
90,2583.5299999999997,28.705888888888886,13.405000000000001,251.17,-282.0,63.27695179902616,21,35,11,4,71,0,1,5,27,0,0,56,34,179,0.5027932960893855,14.43312849162011,2.2043195402849416,8.74977259795706,0.0,0.011111111111111112,0.05555555555555555,0.3,0.0,0.0,0.6222222222222222,0.37777777777777777,0.3888888888888889,2.4169639192013306,430.58833333333337,185.73181939739533,15.0,4.816637831516918,6,-30.08599999999999,1.5617977528089888,2.055784832323917,1,76272.0,15254.4,5,3,2,3,1.2,32,63,20640.0,42084.0,57760.0,661,5,1.3724931090200552,31,0.03387258758128802,0.06138983936888128,0.0006821093263209031,18.0,516.7059999999999,879.05,34.0,1541.9,67.0,0.5701083079317725,0.5074626865671642
64,4506.37,70.41203125,29.295,909.13,-87.0,168.6771633208457,24,40,20,9,50,1,2,4,19,1,48,5,11,172,0.37209302325581395,26.19982558139535,2.3955730338463384,12.911571841637505,0.015625,0.03125,0.0625,0.296875,0.015625,0.75,0.078125,0.171875,0.625,2.8836156734014944,751.0616666666666,583.2570835717871,10.666666666666666,2.943920288775949,6,95.01685714285716,2.2698412698412698,2.8635999743518714,7,32704.0,32704.0,1,1,0,1,1.0,40,64,37131.0,75711.0,121251.0,750,1,1.6014978008479612,24,0.1377926247553816,0.05952067731241167,0.0009300105830064323,64.0,4506.37,1907.56,20.0,3570.85,38.0,0.5342033409412325,0.5263157894736842
123,4288.87,34.868861788617885,7.69,467.59,-85.0,68.76106630701315,24,31,7,4,94,2,5,51,30,4,36,5,82,178,0.6910112359550562,24.094775280898876,1.9719905606284682,13.409958800336685,0.016260162601626018,0.04065040650406504,0.4146341463414634,0.24390243902439024,0.032520325203252036,0.2926829268292683,0.04065040650406504,0.6666666666666666,0.25203252032520324,1.7903637500999632,714.8116666666666,200.56296741090233,20.5,3.72827037646145,6,21.527142857142838,1.0163934426229508,1.3665641693852344,0,21000.0,21000.0,1,0,1,1,1.0,47,69,25654.0,52308.0,135319.0,679,1,2.5869656649078534,22,0.20423190476190475,0.08199262063164334,0.0006666066718019783,123.0,4288.87,1512.03,42.0,2747.71,85.0,0.5502873301767653,0.49411764705882355
107,2551.9,23.849532710280375,27.8,81.0,-81.0,20.202989428672485,12,17,7,3,81,2,3,32,18,0,30,13,64,175,0.6114285714285714,14.582285714285716,0.8471021077894728,3.396292958188017,0.018691588785046728,0.028037383177570093,0.29906542056074764,0.16822429906542055,0.0,0.2803738317757009,0.12149532710280374,0.5981308411214953,0.1588785046728972,1.4532991121985943,425.3166666666666,104.95273425055045,17.833333333333332,4.400757510550504,6,11.750857142857143,1.179245283018868,1.5723635215894438,1,25265.0,8421.666666666666,3,3,0,2,1.3333333333333333,51,65,14415.0,29388.0,21221.0,755,3,0.7220974547434327,14,0.10100534336037997,0.08683476248809038,0.0008115398363372933,35.666666666666664,850.6333333333333,884.01,33.0,1749.45,73.0,0.5053073823201577,0.4520547945205479
70,1990.08,28.429714285714283,11.265,269.73,-304.0,66.87633579804039,18,27,9,4,55,2,3,0,20,2,61,4,5,178,0.39325842696629215,11.180224719101123,2.3523393561378576,9.48760853835022,0.02857142857142857,0.04285714285714286,0.0,0.2857142857142857,0.02857142857142857,0.8714285714285714,0.05714285714285714,0.07142857142857142,0.38571428571428573,2.0978173615518947,331.68,183.3732904214788,11.666666666666666,2.7325202042558927,6,-71.13657142857143,2.130434782608696,2.202358651926056,0,21083.0,10541.5,2,1,1,2,1.5,32,68,16453.0,33548.0,31183.0,693,2,0.929503994276857,36,0.0943926386187924,0.059320376773578154,0.0008474339539082593,35.0,995.04,377.11,20.0,1046.48,45.0,0.36036044644904824,0.4444444444444444
47,1151.19,24.49340425531915,22.54,191.35,-476.0,100.54138382811405,21,30,9,3,37,0,0,0,17,3,30,9,8,176,0.26704545454545453,6.540852272727273,4.10483503150771,7.812307264656573,0.0,0.0,0.0,0.3617021276595745,0.06382978723404255,0.6382978723404256,0.19148936170212766,0.1702127659574468,0.6382978723404256,2.7672758827694794,191.865,84.47792013301465,7.833333333333333,3.060501048303475,6,-9.09114285714286,3.3043478260869565,5.332789827378834,3,38442.0,12814.0,3,3,0,3,1.0,54,69,20783.0,42379.0,136748.0,692,3,3.2267868519785745,15,0.029946152645543938,0.02716416149508011,0.0005779608828740449,15.666666666666666,383.73,318.69000000000005,16.0,730.45,37.0,0.4362926962831132,0.43243243243243246
59,1543.86,26.167118644067795,4.7,180.0,1.56,48.17060829617591,12,16,6,2,49,0,0,1,4,5,49,9,1,166,0.35542168674698793,9.300361445783132,1.8408831691179113,6.878862072985893,0.0,0.0,0.01694915254237288,0.06779661016949153,0.0847457627118644,0.8305084745762712,0.15254237288135594,0.01694915254237288,0.2711864406779661,2.1845111532306114,257.31,154.2466725735113,9.833333333333334,2.9944392908634274,6,41.714285714285715,2.3793103448275863,2.8149200618539685,14,47592.0,11898.0,4,1,3,4,1.5,52,67,19705.0,40177.0,47012.0,698,4,1.170122209224183,15,0.032439485627836606,0.03842646290166015,0.0006512959813840703,14.75,385.965,703.85,16.0,1259.81,37.0,0.5586953588239497,0.43243243243243246
64,959.84,14.9975,1.9700000000000002,117.43,-80.0,30.666388922137696,19,24,7,2,55,0,0,0,22,0,57,4,3,177,0.3615819209039548,5.422824858757062,2.044766722596279,7.829971661943658,0.0,0.0,0.0,0.34375,0.0,0.890625,0.0625,0.046875,0.375,2.0853507448293227,159.97333333333333,146.2014188257647,10.666666666666666,1.7511900715418265,6,4.40457142857143,2.3015873015873014,2.643524776938503,1,13458.0,4486.0,3,2,1,3,2.0,47,65,13759.0,28055.0,12475.0,829,3,0.4446622705400107,18,0.07132114727299747,0.0342127962929959,0.000534574942078061,21.333333333333332,319.94666666666666,444.44,19.0,614.03,43.0,0.7238082829829162,0.4418604651162791
143,5256.35,36.75769230769231,9.79,430.57,-83.0,72.50993448877631,22,34,9,4,102,2,2,1,45,1,120,20,3,178,0.8033707865168539,29.530056179775283,1.9726465383574177,11.713738620906142,0.013986013986013986,0.013986013986013986,0.006993006993006993,0.3146853146853147,0.006993006993006993,0.8391608391608392,0.13986013986013987,0.02097902097902098,0.23776223776223776,2.2261006196629616,876.0583333333333,498.95902374510337,23.833333333333332,2.316606713852541,6,-90.16257142857141,0.8098591549295775,1.13570735037497,1,32993.0,8248.25,4,1,3,4,1.5,70,65,21191.0,36724.0,16437.0,701,4,0.44758196274915585,-5,0.15931712787560998,0.14313119485894785,0.0010009174465660687,35.75,1314.0875,1837.98,47.0,2975.66,94.0,0.6176713737456565,0.5
53,2083.3,39.30754716981132,37.46,173.65,-89.0,62.68466432824577,20,25,9,2,44,1,2,1,14,2,44,4,5,178,0.29775280898876405,11.703932584269664,1.5947233760845898,4.417726683626938,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.2641509433962264,0.03773584905660377,0.8301886792452831,0.07547169811320754,0.09433962264150944,0.4716981132075472,2.660987450788724,347.2166666666667,240.39554801756765,8.833333333333334,2.6394443859772205,6,4.474857142857164,2.9423076923076925,3.7016872757950265,1,19101.0,9550.5,2,1,1,2,1.5,34,68,14669.0,29907.0,16764.0,732,2,0.5605376667669776,34,0.1090675880843935,0.06965927709231953,0.0013143259828739533,26.5,1041.65,717.83,15.0,1187.46,34.0,0.6045087834537585,0.4411764705882353
79,3133.87,39.66924050632911,31.53,515.21,-121.0,77.07342624244176,20,25,11,6,67,0,0,11,19,1,30,18,31,173,0.45664739884393063,18.11485549132948,1.9429014838372043,12.98764466937046,0.0,0.0,0.13924050632911392,0.24050632911392406,0.012658227848101266,0.379746835443038,0.22784810126582278,0.3924050632911392,0.31645569620253167,2.313466856758159,522.3116666666666,286.97143742307645,13.166666666666666,2.1369760566432805,6,6.020857142857129,1.7692307692307692,1.5619092289760121,5,57186.0,14296.5,4,3,1,3,1.25,61,65,18324.0,37362.0,21600.0,703,4,0.578127509233981,4,0.05480134998076452,0.08387853969273593,0.0010617536669966573,19.75,783.4675,915.68,25.0,2234.32,54.0,0.4098249131726878,0.46296296296296297
84,2781.31,33.11083333333333,27.125,182.02,-69.0,37.16941485283308,20,28,6,3,70,1,1,2,22,4,55,25,4,178,0.47191011235955055,15.625337078651684,1.1225756379684317,5.497294440389601,0.011904761904761904,0.011904761904761904,0.023809523809523808,0.2619047619047619,0.047619047619047616,0.6547619047619048,0.2976190476190476,0.047619047619047616,0.3333333333333333,2.5551150760768175,463.5516666666667,194.787274267768,14.0,4.516635916254486,6,32.14257142857141,1.6265060240963856,2.277733380045396,0,139730.0,17466.25,8,4,4,6,1.5,55,72,23368.0,47643.0,45706.0,764,8,0.959343450244527,17,0.0199048879982824,0.058378145792666286,0.0006949779261031701,10.5,347.66375,1225.36,38.0,1800.27,59.0,0.680653457536925,0.6440677966101694
83,1253.4099999999999,15.101325301204817,5.44,124.72,-99.0,42.11737561517764,17,24,10,2,67,0,0,1,25,0,67,13,3,177,0.4689265536723164,7.08141242937853,2.788985388707402,8.258877781412309,0.0,0.0,0.012048192771084338,0.30120481927710846,0.0,0.8072289156626506,0.1566265060240964,0.03614457831325301,0.2891566265060241,2.456023975564948,208.90166666666664,124.92624758899413,13.833333333333334,3.3115957885386114,6,-14.159714285714273,1.6585365853658536,2.256510537818727,2,33948.0,16974.0,2,1,1,2,1.5,40,61,21201.0,43229.0,96831.0,685,2,2.2399546600661595,21,0.03692146812772475,0.0289946563649402,0.00034933320921614697,41.5,626.7049999999999,375.37,28.0,827.1,57.0,0.4538387135775601,0.49122807017543857
100,6194.67,61.9467,40.7,1250.03,-412.0,164.12523590452864,28,41,21,8,78,1,2,4,33,5,74,4,22,176,0.5681818181818182,35.196988636363635,2.649458904260092,20.179121728841086,0.01,0.02,0.04,0.33,0.05,0.74,0.04,0.22,0.41,2.7401304010924448,1032.445,821.8296356484109,16.666666666666668,3.265986323710904,6,-241.79228571428573,1.3636363636363635,1.4945789486561873,3,83260.0,20815.0,4,3,1,4,1.75,62,70,28673.0,58463.0,141151.0,737,4,2.414364640883978,8,0.07440151333173192,0.10595881155602689,0.0010595881155602688,25.0,1548.6675,1428.53,29.0,2243.41,59.0,0.6367672427242457,0.4915254237288136
72,2737.91,38.02652777777777,25.16,245.23,-82.0,57.6228909707783,25,32,5,2,59,2,3,11,19,6,51,10,11,179,0.4022346368715084,15.29558659217877,1.515334013863143,6.448919066002901,0.027777777777777776,0.041666666666666664,0.1527777777777778,0.2638888888888889,0.08333333333333333,0.7083333333333334,0.1388888888888889,0.1527777777777778,0.4444444444444444,2.890409960435727,456.3183333333333,98.78523703806489,12.0,4.857983120596447,6,26.20599999999999,2.028169014084507,2.557743598151171,1,30312.0,5052.0,6,3,3,6,1.5,91,70,13810.0,17150.0,375.0,807,6,0.021865889212827987,-21,0.09032429400897334,0.15964489795918366,0.0022172902494331063,12.0,456.3183333333333,984.83,29.0,2045.8899999999999,45.0,0.48136996612721117,0.6444444444444445
181,7274.94,40.19303867403315,37.79,233.99,-55.0,37.764683651140494,26,46,16,5,122,3,3,7,50,11,144,18,19,179,1.011173184357542,40.64212290502793,0.9395826963324,5.821654886500783,0.016574585635359115,0.016574585635359115,0.03867403314917127,0.27624309392265195,0.06077348066298342,0.7955801104972375,0.09944751381215469,0.10497237569060773,0.2541436464088398,2.7478692512583294,1212.49,332.6048884186761,30.166666666666668,3.6560452221856705,6,-19.614285714285757,0.5222222222222223,0.8745664883358917,1,109266.0,21853.2,5,5,0,5,1.4,50,73,20315.0,41420.0,0.0,691,5,0.0,23,0.06658008895722366,0.17563833896668274,0.0009703775633518384,36.2,1454.9879999999998,2534.2599999999998,63.0,4749.15,121.0,0.5336239116473475,0.5206611570247934
116,4138.62,35.67775862068965,27.310000000000002,406.0,-406.0,72.74554405103008,20,26,5,4,87,0,0,2,32,0,79,33,4,179,0.6480446927374302,23.120782122905027,2.0389605979576504,11.37963862350252,0.0,0.0,0.017241379310344827,0.27586206896551724,0.0,0.6810344827586207,0.28448275862068967,0.034482758620689655,0.22413793103448276,2.386845732560892,689.77,253.80733117859305,19.333333333333332,4.08248290463863,6,35.864571428571466,1.0608695652173914,1.2724265843898777,1,61922.0,15480.5,4,2,2,3,1.0,66,61,24252.0,57383.0,20725.0,799,4,0.36116968440130354,-5,0.06683601950841381,0.07212275412578638,0.0006217478803947101,29.0,1034.655,1729.48,46.0,2788.21,80.0,0.6202832641730716,0.575
144,3513.52,24.399444444444445,15.295,224.73,-92.0,35.701163930366555,24,39,19,5,101,0,2,4,34,1,62,80,2,176,0.8181818181818182,19.96318181818182,1.4631957711846764,9.210455611466562,0.0,0.013888888888888888,0.027777777777777776,0.2361111111111111,0.006944444444444444,0.4305555555555556,0.5555555555555556,0.013888888888888888,0.2708333333333333,2.312621980956587,585.5866666666667,183.15860085365,24.0,3.3466401061363023,6,-21.896,0.7972027972027972,1.1293737549199467,1,87375.0,21843.75,4,4,0,3,1.5,43,67,22697.0,46278.0,51243.0,791,4,1.107286399585116,24,0.04021195994277539,0.07592203638878084,0.0005272363638109781,36.0,878.38,969.09,42.0,2246.69,94.0,0.4313412175244471,0.44680851063829785
51,2543.83,49.879019607843134,29.93,691.77,-88.0,107.61979281256588,18,33,10,4,42,1,2,6,17,0,9,39,3,176,0.2897727272727273,14.453579545454545,2.157616441916661,13.86895743819359,0.0196078431372549,0.0392156862745098,0.11764705882352941,0.3333333333333333,0.0,0.17647058823529413,0.7647058823529411,0.058823529411764705,0.6470588235294118,2.574421877398454,423.97166666666675,357.1674991606413,8.5,4.722287581247038,6,-33.79285714285714,2.98,4.230549730284253,2,31059.0,7764.75,4,3,1,1,1.5,43,68,19153.0,39052.0,65861.0,804,4,1.6864949298371403,25,0.08190315206542387,0.06513955751305951,0.0012772462257462649,12.75,635.9575,340.08,13.0,1919.66,37.0,0.17715637144077595,0.35135135135135137
44,528.68,12.015454545454544,12.434999999999999,28.36,0.13,8.388727889408322,16,24,8,2,36,0,0,0,15,0,26,12,6,172,0.2558139534883721,3.073720930232558,0.698161510051385,2.3602935613225395,0.0,0.0,0.0,0.3409090909090909,0.0,0.5909090909090909,0.2727272727272727,0.13636363636363635,0.5454545454545454,2.474528555275085,88.11333333333333,37.29580816481481,7.333333333333333,2.6583202716502514,6,-2.491999999999994,3.558139534883721,3.8748414749840956,4,27155.0,9051.666666666666,3,2,1,3,1.0,52,66,23878.0,48686.0,113137.0,701,3,2.3238097194265293,14,0.019468974406186706,0.01085897383231319,0.00024679485982529977,14.666666666666666,176.22666666666666,159.67,14.0,363.78,29.0,0.4389191269448568,0.4827586206896552
86,4457.37,51.82988372093023,53.84,227.26,-100.0,44.749245185725776,22,28,10,3,70,5,5,5,19,1,47,34,5,179,0.48044692737430167,24.901508379888266,0.8633869492486413,4.384729111561302,0.05813953488372093,0.05813953488372093,0.05813953488372093,0.22093023255813954,0.011627906976744186,0.5465116279069767,0.3953488372093023,0.05813953488372093,0.32558139534883723,2.778757301665161,742.895,320.59963130047424,14.333333333333334,3.9327683210007005,6,38.92199999999998,1.6235294117647059,2.4151134775086027,1,42811.0,10702.75,4,2,2,3,1.25,65,65,18273.0,39809.0,0.0,775,4,0.0,0,0.1041173997337133,0.11196890150468487,0.0013019639709847077,21.5,1114.3425,1514.4,27.0,3452.9,63.0,0.43858785368820413,0.42857142857142855
114,3417.92,29.981754385964912,23.98,229.85,-91.0,36.66903717252989,19,26,8,5,87,0,1,1,29,0,48,36,30,179,0.6368715083798883,19.094525139664803,1.2230450793665175,7.666329229472896,0.0,0.008771929824561403,0.008771929824561403,0.2543859649122807,0.0,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.22807017543859648,1.9902197392275969,569.6533333333333,196.60593273517122,19.0,4.049691346263317,6,1.9251428571428755,1.1504424778761062,1.4893745028058223,0,85902.0,12271.714285714286,7,3,4,6,1.7142857142857142,50,68,19573.0,39911.0,93823.0,625,7,2.350805542331688,18,0.039788596307420085,0.08563854576432563,0.0007512153137221545,16.285714285714285,488.2742857142857,1279.05,38.0,2269.63,71.0,0.563550005948106,0.5352112676056338
131,4501.25,34.36068702290076,42.37,319.34,-391.0,64.10329799737102,25,38,12,6,90,0,0,0,33,0,67,3,61,176,0.7443181818181818,25.57528409090909,1.8656000083655881,9.29376062204943,0.0,0.0,0.0,0.25190839694656486,0.0,0.5114503816793893,0.022900763358778626,0.46564885496183206,0.2900763358778626,2.204834966329125,750.2083333333334,406.0170786268315,21.833333333333332,4.875106836436168,6,-65.65800000000003,0.9076923076923077,1.337857559805216,1,68122.0,11353.666666666666,6,4,2,6,1.8333333333333333,75,73,20121.0,42806.0,20432.0,726,6,0.47731626407512967,-2,0.06607630427761957,0.1051546512171191,0.0008027072611993824,21.833333333333332,750.2083333333334,1594.3899999999999,37.0,2202.5,75.0,0.7239001135073779,0.49333333333333335
72,2095.4100000000003,29.102916666666673,13.905000000000001,780.71,-426.0,131.01255788037707,20,28,9,4,57,0,0,1,26,0,64,4,4,174,0.41379310344827586,12.042586206896553,4.501698554167035,26.825833607742634,0.0,0.0,0.013888888888888888,0.3611111111111111,0.0,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.3888888888888889,2.5975307328201866,349.23499999999996,252.16242287462262,12.0,3.5777087639996634,6,3.507142857142863,2.0422535211267605,3.02105288986808,5,44427.0,11106.75,4,4,0,4,1.25,61,58,16113.0,41904.0,12545.0,655,4,0.2993747613592974,-3,0.0471652373556621,0.05000501145475373,0.0006945140479826908,18.0,523.8525000000001,783.5000000000001,25.0,1404.43,47.0,0.5578775731079513,0.5319148936170213
168,2274.7799999999997,13.540357142857141,23.79,184.97,-100.0,55.985175474634154,20,29,15,3,105,8,8,2,39,3,159,7,2,176,0.9545454545454546,12.924886363636363,4.134689719330458,13.660644106243243,0.047619047619047616,0.047619047619047616,0.011904761904761904,0.23214285714285715,0.017857142857142856,0.9464285714285714,0.041666666666666664,0.011904761904761904,0.17261904761904762,2.1583217969577175,379.13000000000005,223.9063269315988,28.0,4.147288270665544,6,-66.85599999999997,0.6347305389221557,1.1373149601230026,0,21425.0,5356.25,4,4,0,4,1.75,61,63,10493.0,21397.0,54771.0,812,4,2.5597513670140675,2,0.10617409568261375,0.10631303453755198,0.0006328156817711428,42.0,568.6949999999999,340.74,52.0,1237.25,104.0,0.2754010911295211,0.5
204,5068.8,24.847058823529412,4.085,353.77,-62.0,40.04541184737746,25,45,11,6,118,0,2,21,42,0,185,13,6,179,1.1396648044692737,28.317318435754192,1.611676139690854,14.23790246212121,0.0,0.00980392156862745,0.10294117647058823,0.20588235294117646,0.0,0.9068627450980392,0.06372549019607843,0.029411764705882353,0.22058823529411764,2.5219945226982796,844.8000000000001,246.787023970062,34.0,6.29285308902091,6,111.41599999999995,0.4876847290640394,0.9300250497602125,1,54260.0,18086.666666666668,3,2,1,3,1.3333333333333333,47,65,21331.0,43496.0,114563.0,765,3,2.633874379253265,18,0.09341688168079618,0.1165348537796579,0.0005712492832336171,68.0,1689.6000000000001,2212.26,65.0,3667.42,128.0,0.6032197021339253,0.5078125
68,2878.13,42.32544117647059,31.74,426.0,-379.0,97.31061389907269,19,26,10,4,54,1,1,0,21,3,63,0,5,172,0.3953488372093023,16.733313953488373,2.2991045384110316,10.064868508371754,0.014705882352941176,0.014705882352941176,0.0,0.3088235294117647,0.04411764705882353,0.9264705882352942,0.0,0.07352941176470588,0.38235294117647056,2.609294687523796,479.68833333333333,224.1383674801498,11.333333333333334,2.5819888974716116,6,-98.9911428571428,2.1194029850746268,2.6487411993630254,3,31917.0,10639.0,3,2,1,3,1.3333333333333333,48,66,16816.0,34287.0,77180.0,760,3,2.2509989208738004,18,0.09017545508663095,0.08394231049668971,0.0012344457425983782,22.666666666666668,959.3766666666667,699.8,19.0,1352.65,39.0,0.5173548220160425,0.48717948717948717
82,2293.63,27.97109756097561,7.39,307.86,-91.0,62.519944235224244,23,34,10,7,66,2,2,1,22,3,65,12,5,177,0.4632768361581921,12.958361581920904,2.2351623528155753,11.006361095730348,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.2682926829268293,0.036585365853658534,0.7926829268292683,0.14634146341463414,0.06097560975609756,0.4146341463414634,2.688791581086755,382.2716666666667,282.5177855935209,13.666666666666666,2.581988897471611,6,-68.19399999999997,1.7160493827160495,2.579896160222512,1,109056.0,15579.42857142857,7,6,1,6,1.5714285714285714,79,65,21679.0,30434.0,23883.0,740,7,0.7847473220739962,-14,0.021031671801643195,0.07536406650456727,0.0009190739817630155,11.714285714285714,327.6614285714286,804.72,30.0,1214.27,56.0,0.6627191646009537,0.5357142857142857
125,5665.7,45.3256,20.0,408.33,-263.0,70.61436223510746,22,31,8,6,88,1,2,4,39,3,86,5,34,173,0.7225433526011561,32.74971098265896,1.557935520657365,9.008816209824028,0.008,0.016,0.032,0.312,0.024,0.688,0.04,0.272,0.248,2.386129702237226,944.2833333333333,83.7107191861752,20.833333333333332,2.926886855802026,6,27.749714285714294,0.9758064516129032,1.3157192825702388,4,25093.0,25093.0,1,1,0,1,1.0,48,64,24506.0,49967.0,62509.0,655,1,1.251005663738067,16,0.22578806838560553,0.11338883663217723,0.0009071106930574179,125.0,5665.7,2044.93,42.0,3909.02,88.0,0.5231311172621271,0.4772727272727273
